N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Mes,Dias hasta próxima compra,Hora
568868,2021-09-29 12:00:00,12957.0,United Kingdom,441,872.23,2021-09,114.0,12
568869,2021-09-29 12:01:00,12957.0,United Kingdom,24,53.2,2021-09,0.0,12
576259,2021-11-14 14:18:00,12957.0,United Kingdom,162,407.92,2021-11,46.0,14
579536,2021-11-30 09:53:00,12957.0,United Kingdom,674,968.9,2021-11,15.0,9
563696,2021-08-18 13:38:00,12962.0,United Kingdom,78,170.54,2021-08,,13
580351,2021-12-02 15:55:00,12962.0,United Kingdom,51,95.85,2021-12,106.0,15
537880,2020-12-09 09:14:00,12963.0,United Kingdom,172,365.8,2020-12,,9
566971,2021-09-16 09:03:00,12963.0,United Kingdom,138,253.91,2021-09,280.0,9
571457,2021-10-17 14:01:00,12963.0,United Kingdom,84,105.22,2021-10,31.0,14
576642,2021-11-16 09:59:00,12963.0,United Kingdom,55,138.21,2021-11,29.0,9
576667,2021-11-16 11:48:00,12963.0,United Kingdom,262,498.06,2021-11,0.0,11
577806,2021-11-22 08:20:00,12963.0,United Kingdom,26,82.0,2021-11,5.0,8
579509,2021-11-29 16:44:00,12963.0,United Kingdom,47,148.78,2021-11,7.0,16
580051,2021-12-01 12:55:00,12963.0,United Kingdom,97,264.65,2021-12,1.0,12
566291,2021-09-11 15:31:00,12965.0,United Kingdom,283,771.91,2021-09,,15
579671,2021-11-30 12:38:00,12966.0,United Kingdom,75,160.18,2021-11,,12
536851,2020-12-03 09:49:00,12967.0,United Kingdom,360,1368.4,2020-12,,9
539319,2020-12-16 19:10:00,12967.0,United Kingdom,78,292.5,2020-12,13.0,19
563857,2021-08-19 15:44:00,12968.0,United Kingdom,73,135.95,2021-08,,15
541797,2021-01-21 14:04:00,12970.0,United Kingdom,6,17.2,2021-01,,14
541799,2021-01-21 14:21:00,12970.0,United Kingdom,2,6.6,2021-01,0.0,14
580305,2021-12-02 14:26:00,12970.0,United Kingdom,250,385.56,2021-12,315.0,14
580307,2021-12-02 14:30:00,12970.0,United Kingdom,52,42.88,2021-12,0.0,14
536806,2020-12-02 16:42:00,12971.0,United Kingdom,84,45.12,2020-12,,16
537472,2020-12-07 11:11:00,12971.0,United Kingdom,126,111.54,2020-12,4.0,11
537862,2020-12-08 16:21:00,12971.0,United Kingdom,71,111.53,2020-12,1.0,16
539400,2020-12-17 12:00:00,12971.0,United Kingdom,24,53.4,2020-12,8.0,12
539675,2020-12-21 10:51:00,12971.0,United Kingdom,28,114.6,2020-12,3.0,10
540363,2021-01-06 15:54:00,12971.0,United Kingdom,618,185.1,2021-01,16.0,15
540534,2021-01-09 14:17:00,12971.0,United Kingdom,24,25.2,2021-01,2.0,14
540844,2021-01-11 16:24:00,12971.0,United Kingdom,38,71.5,2021-01,2.0,16
540974,2021-01-12 14:43:00,12971.0,United Kingdom,64,112.08,2021-01,0.0,14
542004,2021-01-25 11:08:00,12971.0,United Kingdom,72,88.8,2021-01,12.0,11
542142,2021-01-26 09:04:00,12971.0,United Kingdom,60,174.6,2021-01,0.0,9
543128,2021-02-03 14:54:00,12971.0,United Kingdom,28,64.0,2021-02,8.0,14
543523,2021-02-09 12:07:00,12971.0,United Kingdom,30,38.1,2021-02,5.0,12
544066,2021-02-15 13:53:00,12971.0,United Kingdom,90,181.5,2021-02,6.0,13
544197,2021-02-17 09:52:00,12971.0,United Kingdom,26,105.5,2021-02,1.0,9
544198,2021-02-17 09:53:00,12971.0,United Kingdom,36,84.0,2021-02,0.0,9
544821,2021-02-24 09:05:00,12971.0,United Kingdom,64,109.0,2021-02,6.0,9
545225,2021-03-01 09:22:00,12971.0,United Kingdom,136,161.8,2021-03,5.0,9
546082,2021-03-09 11:25:00,12971.0,United Kingdom,612,221.4,2021-03,8.0,11
546083,2021-03-09 11:27:00,12971.0,United Kingdom,50,38.98,2021-03,0.0,11
546397,2021-03-11 14:37:00,12971.0,United Kingdom,51,153.75,2021-03,2.0,14
546766,2021-03-16 14:49:00,12971.0,United Kingdom,24,52.8,2021-03,5.0,14
546767,2021-03-16 14:51:00,12971.0,United Kingdom,84,77.16,2021-03,0.0,14
547688,2021-03-24 14:54:00,12971.0,United Kingdom,52,137.4,2021-03,8.0,14
547944,2021-03-28 14:59:00,12971.0,United Kingdom,49,106.95,2021-03,4.0,14
547946,2021-03-28 14:59:00,12971.0,United Kingdom,36,116.4,2021-03,0.0,14
548216,2021-03-30 09:27:00,12971.0,United Kingdom,36,91.8,2021-03,1.0,9
548873,2021-04-04 15:10:00,12971.0,United Kingdom,92,214.2,2021-04,5.0,15
549942,2021-04-13 12:04:00,12971.0,United Kingdom,36,136.2,2021-04,8.0,12
550343,2021-04-17 15:56:00,12971.0,United Kingdom,70,174.6,2021-04,4.0,15
550673,2021-04-20 10:28:00,12971.0,United Kingdom,160,379.0,2021-04,2.0,10
550674,2021-04-20 10:29:00,12971.0,United Kingdom,64,244.8,2021-04,0.0,10
550967,2021-04-21 16:58:00,12971.0,United Kingdom,36,47.4,2021-04,1.0,16
551894,2021-05-05 10:20:00,12971.0,United Kingdom,39,64.95,2021-05,13.0,10
552567,2021-05-10 12:00:00,12971.0,United Kingdom,28,77.2,2021-05,5.0,12
553753,2021-05-19 10:22:00,12971.0,United Kingdom,112,259.2,2021-05,8.0,10
554078,2021-05-22 11:38:00,12971.0,United Kingdom,24,40.56,2021-05,3.0,11
554934,2021-05-27 13:29:00,12971.0,United Kingdom,18,65.9,2021-05,5.0,13
554936,2021-05-27 13:30:00,12971.0,United Kingdom,84,100.2,2021-05,0.0,13
555394,2021-06-02 17:03:00,12971.0,United Kingdom,84,126.44,2021-06,6.0,17
555395,2021-06-02 17:04:00,12971.0,United Kingdom,72,94.68,2021-06,0.0,17
557014,2021-06-16 12:10:00,12971.0,United Kingdom,88,87.44,2021-06,13.0,12
557498,2021-06-20 15:22:00,12971.0,United Kingdom,52,107.04,2021-06,4.0,15
557523,2021-06-21 08:27:00,12971.0,United Kingdom,120,100.92,2021-06,0.0,8
558054,2021-06-24 14:36:00,12971.0,United Kingdom,118,60.9,2021-06,3.0,14
559002,2021-07-05 12:18:00,12971.0,United Kingdom,200,72.0,2021-07,10.0,12
559323,2021-07-07 14:55:00,12971.0,United Kingdom,128,203.6,2021-07,2.0,14
559324,2021-07-07 14:56:00,12971.0,United Kingdom,148,158.4,2021-07,0.0,14
560182,2021-07-15 11:48:00,12971.0,United Kingdom,203,254.35,2021-07,7.0,11
560183,2021-07-15 11:48:00,12971.0,United Kingdom,132,105.6,2021-07,0.0,11
560184,2021-07-15 11:49:00,12971.0,United Kingdom,54,52.98,2021-07,0.0,11
560204,2021-07-15 13:17:00,12971.0,United Kingdom,36,154.2,2021-07,0.0,13
560469,2021-07-19 10:40:00,12971.0,United Kingdom,37,220.15,2021-07,3.0,10
560897,2021-07-21 17:26:00,12971.0,United Kingdom,48,139.2,2021-07,2.0,17
561389,2021-07-27 09:37:00,12971.0,United Kingdom,128,411.08,2021-07,5.0,9
561699,2021-07-29 10:32:00,12971.0,United Kingdom,60,152.4,2021-07,2.0,10
562272,2021-08-04 08:18:00,12971.0,United Kingdom,54,83.1,2021-08,5.0,8
562545,2021-08-05 15:46:00,12971.0,United Kingdom,196,137.76,2021-08,1.0,15
563560,2021-08-17 14:00:00,12971.0,United Kingdom,96,103.2,2021-08,11.0,14
563898,2021-08-21 10:48:00,12971.0,United Kingdom,164,151.2,2021-08,3.0,10
564222,2021-08-24 09:41:00,12971.0,United Kingdom,74,239.9,2021-08,2.0,9
565206,2021-09-01 16:46:00,12971.0,United Kingdom,102,117.06,2021-09,8.0,16
565216,2021-09-01 17:38:00,12971.0,United Kingdom,28,114.6,2021-09,0.0,17
566046,2021-09-08 14:02:00,12971.0,United Kingdom,118,78.9,2021-09,6.0,14
566628,2021-09-14 10:32:00,12971.0,United Kingdom,604,167.0,2021-09,5.0,10
566630,2021-09-14 10:33:00,12971.0,United Kingdom,96,157.2,2021-09,0.0,10
568389,2021-09-27 10:06:00,12971.0,United Kingdom,76,164.28,2021-09,12.0,10
569373,2021-10-03 16:12:00,12971.0,United Kingdom,200,162.64,2021-10,6.0,16
569559,2021-10-05 09:31:00,12971.0,United Kingdom,120,171.6,2021-10,1.0,9
571742,2021-10-19 10:36:00,12971.0,United Kingdom,74,47.62,2021-10,14.0,10
573372,2021-10-30 13:36:00,12971.0,United Kingdom,130,78.9,2021-10,11.0,13
574330,2021-11-04 09:10:00,12971.0,United Kingdom,54,63.06,2021-11,4.0,9
574961,2021-11-08 10:19:00,12971.0,United Kingdom,150,94.74,2021-11,4.0,10
575388,2021-11-09 15:30:00,12971.0,United Kingdom,156,188.04,2021-11,1.0,15
575389,2021-11-09 15:31:00,12971.0,United Kingdom,101,97.63,2021-11,0.0,15
575390,2021-11-09 15:31:00,12971.0,United Kingdom,60,55.32,2021-11,0.0,15
576237,2021-11-14 13:32:00,12971.0,United Kingdom,12,65.4,2021-11,4.0,13
576853,2021-11-16 15:48:00,12971.0,United Kingdom,57,93.39,2021-11,2.0,15
577018,2021-11-17 12:25:00,12971.0,United Kingdom,82,163.74,2021-11,0.0,12
577443,2021-11-20 11:16:00,12971.0,United Kingdom,144,172.8,2021-11,2.0,11
578015,2021-11-22 12:58:00,12971.0,United Kingdom,408,291.36,2021-11,2.0,12
578668,2021-11-24 17:11:00,12971.0,United Kingdom,300,195.0,2021-11,2.0,17
579122,2021-11-28 12:05:00,12971.0,United Kingdom,366,309.82,2021-11,3.0,12
579513,2021-11-29 17:03:00,12971.0,United Kingdom,127,123.15,2021-11,1.0,17
580093,2021-12-01 14:41:00,12971.0,United Kingdom,18,59.1,2021-12,1.0,14
580882,2021-12-06 12:20:00,12971.0,United Kingdom,38,102.8,2021-12,4.0,12
554701,2021-05-26 09:33:00,12974.0,United Kingdom,24,144.8,2021-05,,9
552879,2021-05-12 09:55:00,12976.0,United Kingdom,561,738.6,2021-05,,9
559165,2021-07-06 16:40:00,12977.0,United Kingdom,12,39.24,2021-07,,16
539144,2020-12-16 11:36:00,12980.0,United Kingdom,100,889.32,2020-12,,11
540908,2021-01-12 11:53:00,12980.0,United Kingdom,64,721.92,2021-01,27.0,11
543650,2021-02-11 09:17:00,12980.0,United Kingdom,56,790.8,2021-02,29.0,9
544689,2021-02-23 08:46:00,12980.0,United Kingdom,54,432.9,2021-02,11.0,8
545414,2021-03-02 12:43:00,12980.0,United Kingdom,24,838.8,2021-03,7.0,12
553102,2021-05-13 11:58:00,12980.0,United Kingdom,114,892.62,2021-05,71.0,11
555513,2021-06-05 10:38:00,12980.0,United Kingdom,114,892.62,2021-06,22.0,10
556968,2021-06-16 10:09:00,12980.0,United Kingdom,336,1077.12,2021-06,10.0,10
558917,2021-07-05 09:34:00,12980.0,United Kingdom,24,838.8,2021-07,18.0,9
561801,2021-07-29 14:14:00,12981.0,United Kingdom,134,187.18,2021-07,,14
575586,2021-11-10 12:00:00,12981.0,United Kingdom,108,185.04,2021-11,103.0,12
549646,2021-04-11 11:51:00,12982.0,United Kingdom,288,390.54,2021-04,,11
577724,2021-11-21 12:37:00,12984.0,United Kingdom,26,97.5,2021-11,,12
575868,2021-11-11 12:44:00,12985.0,United Kingdom,841,754.38,2021-11,,12
581501,2021-12-09 10:46:00,12985.0,United Kingdom,692,485.0,2021-12,27.0,10
554788,2021-05-26 12:00:00,12987.0,United Kingdom,108,304.3,2021-05,,12
568493,2021-09-27 12:03:00,12987.0,United Kingdom,111,254.4,2021-09,124.0,12
544463,2021-02-20 14:31:00,12988.0,United Kingdom,136,535.32,2021-02,,14
538306,2020-12-10 13:24:00,12989.0,United Kingdom,30,202.5,2020-12,,13
541247,2021-01-16 12:44:00,12989.0,United Kingdom,648,810.0,2021-01,36.0,12
543935,2021-02-14 14:39:00,12989.0,United Kingdom,136,901.6,2021-02,29.0,14
546847,2021-03-17 12:51:00,12989.0,United Kingdom,164,437.4,2021-03,30.0,12
550276,2021-04-15 12:48:00,12989.0,United Kingdom,68,277.56,2021-04,28.0,12
554307,2021-05-23 14:59:00,12989.0,United Kingdom,280,457.68,2021-05,38.0,14
554309,2021-05-23 15:00:00,12989.0,United Kingdom,144,241.2,2021-05,0.0,15
558910,2021-07-05 09:16:00,12989.0,United Kingdom,576,1141.2,2021-07,42.0,9
566447,2021-09-12 15:43:00,12989.0,United Kingdom,348,637.92,2021-09,69.0,15
569411,2021-10-04 09:49:00,12989.0,United Kingdom,80,566.4,2021-10,21.0,9
569418,2021-10-04 10:30:00,12989.0,United Kingdom,72,284.16,2021-10,0.0,10
571302,2021-10-17 09:07:00,12989.0,United Kingdom,246,482.4,2021-10,12.0,9
577202,2021-11-18 11:47:00,12989.0,United Kingdom,78,354.96,2021-11,32.0,11
580047,2021-12-01 12:44:00,12989.0,United Kingdom,49,67.93,2021-12,13.0,12
580975,2021-12-06 15:28:00,12989.0,United Kingdom,24,61.2,2021-12,5.0,15
543032,2021-02-02 15:39:00,12990.0,United Kingdom,50,97.5,2021-02,,15
555861,2021-06-07 14:27:00,12990.0,United Kingdom,80,166.4,2021-06,124.0,14
575071,2021-11-08 13:01:00,12990.0,United Kingdom,70,145.6,2021-11,153.0,13
563845,2021-08-19 14:39:00,12991.0,United Kingdom,361,303.56,2021-08,,14
576845,2021-11-16 15:34:00,12991.0,United Kingdom,44,200.2,2021-11,89.0,15
543934,2021-02-14 14:29:00,12993.0,United Kingdom,64,102.9,2021-02,,14
553223,2021-05-16 10:28:00,12993.0,United Kingdom,28,72.4,2021-05,90.0,10
563013,2021-08-11 12:01:00,12993.0,United Kingdom,112,197.1,2021-08,87.0,12
576854,2021-11-16 15:49:00,12993.0,United Kingdom,36,42.36,2021-11,97.0,15
546682,2021-03-16 08:31:00,12994.0,United Kingdom,166,352.6,2021-03,,8
563091,2021-08-11 17:02:00,12994.0,United Kingdom,137,292.87,2021-08,148.0,17
580689,2021-12-05 15:43:00,12994.0,United Kingdom,156,328.95,2021-12,115.0,15
566937,2021-09-15 15:44:00,12995.0,United Kingdom,108,211.32,2021-09,,15
542247,2021-01-26 15:49:00,12997.0,United Kingdom,115,305.55,2021-01,,15
550324,2021-04-17 13:02:00,12997.0,United Kingdom,185,302.92,2021-04,80.0,13
566303,2021-09-12 08:24:00,12997.0,United Kingdom,170,307.92,2021-09,147.0,8
577085,2021-11-17 15:47:00,12997.0,United Kingdom,194,310.5,2021-11,66.0,15
549323,2021-04-08 10:26:00,12999.0,United Kingdom,310,320.28,2021-04,,10
553722,2021-05-18 16:37:00,12999.0,United Kingdom,26,59.1,2021-05,40.0,16
554932,2021-05-27 13:24:00,12999.0,United Kingdom,6,76.5,2021-05,8.0,13
538186,2020-12-10 10:26:00,13000.0,United Kingdom,77,201.75,2020-12,,10
547721,2021-03-25 10:14:00,13000.0,United Kingdom,230,256.78,2021-03,104.0,10
564381,2021-08-25 10:43:00,13000.0,United Kingdom,72,76.32,2021-08,153.0,10
541285,2021-01-17 12:45:00,13001.0,United Kingdom,447,805.45,2021-01,,12
542126,2021-01-25 14:53:00,13001.0,United Kingdom,461,564.39,2021-01,8.0,14
544177,2021-02-16 14:27:00,13001.0,United Kingdom,945,1853.52,2021-02,21.0,14
545002,2021-02-25 12:43:00,13001.0,United Kingdom,220,278.28,2021-02,8.0,12
545821,2021-03-07 12:50:00,13001.0,United Kingdom,338,591.02,2021-03,10.0,12
547053,2021-03-20 12:08:00,13001.0,United Kingdom,244,499.84,2021-03,12.0,12
548351,2021-03-30 14:51:00,13001.0,United Kingdom,502,850.82,2021-03,10.0,14
550129,2021-04-14 13:17:00,13001.0,United Kingdom,317,636.45,2021-04,14.0,13
552061,2021-05-06 10:43:00,13001.0,United Kingdom,696,1264.08,2021-05,21.0,10
556039,2021-06-08 12:40:00,13001.0,United Kingdom,314,501.5,2021-06,33.0,12
558902,2021-07-04 16:08:00,13001.0,United Kingdom,395,770.07,2021-07,26.0,16
577053,2021-11-17 14:17:00,13001.0,United Kingdom,321,612.39,2021-11,135.0,14
580680,2021-12-05 14:51:00,13001.0,United Kingdom,305,591.01,2021-12,18.0,14
542129,2021-01-25 15:18:00,13002.0,United Kingdom,73,120.95,2021-01,,15
552319,2021-05-09 08:23:00,13003.0,United Kingdom,31,59.05,2021-05,,8
559658,2021-07-11 13:06:00,13003.0,United Kingdom,24,30.0,2021-07,63.0,13
564564,2021-08-26 10:50:00,13003.0,United Kingdom,48,60.0,2021-08,45.0,10
539325,2020-12-17 08:20:00,13004.0,United Kingdom,255,357.01,2020-12,,8
540561,2021-01-10 10:32:00,13004.0,United Kingdom,260,326.78,2021-01,24.0,10
542370,2021-01-27 13:23:00,13004.0,United Kingdom,296,318.6,2021-01,17.0,13
544056,2021-02-15 12:48:00,13004.0,United Kingdom,202,287.74,2021-02,18.0,12
545080,2021-02-28 10:33:00,13004.0,United Kingdom,301,301.91,2021-02,12.0,10
548749,2021-04-04 12:29:00,13004.0,United Kingdom,448,451.78,2021-04,35.0,12
552364,2021-05-09 12:25:00,13004.0,United Kingdom,424,404.2,2021-05,34.0,12
556111,2021-06-09 09:16:00,13004.0,United Kingdom,288,313.0,2021-06,30.0,9
557042,2021-06-16 14:26:00,13004.0,United Kingdom,4,15.8,2021-06,7.0,14
558073,2021-06-24 16:21:00,13004.0,United Kingdom,320,371.76,2021-06,8.0,16
561857,2021-07-29 16:24:00,13004.0,United Kingdom,246,308.44,2021-07,35.0,16
563567,2021-08-17 14:44:00,13004.0,United Kingdom,231,328.07,2021-08,18.0,14
567954,2021-09-23 08:30:00,13004.0,United Kingdom,426,340.21,2021-09,36.0,8
570108,2021-10-07 12:25:00,13004.0,United Kingdom,336,467.2,2021-10,14.0,12
570144,2021-10-07 13:57:00,13004.0,United Kingdom,2,16.5,2021-10,0.0,13
574368,2021-11-04 10:59:00,13004.0,United Kingdom,253,384.93,2021-11,27.0,10
575939,2021-11-13 11:37:00,13004.0,United Kingdom,178,316.54,2021-11,9.0,11
579100,2021-11-28 11:27:00,13004.0,United Kingdom,352,345.44,2021-11,14.0,11
549283,2021-04-07 13:32:00,13005.0,United Kingdom,135,321.65,2021-04,,13
557261,2021-06-19 10:53:00,13005.0,United Kingdom,37,192.05,2021-06,72.0,10
571226,2021-10-14 13:49:00,13006.0,United Kingdom,55,81.57,2021-10,,13
541681,2021-01-20 14:24:00,13008.0,United Kingdom,175,229.47,2021-01,,14
536823,2020-12-02 17:22:00,13011.0,United Kingdom,13,50.55,2020-12,,17
544341,2021-02-18 09:43:00,13012.0,United Kingdom,165,377.27,2021-02,,9
551733,2021-05-04 10:15:00,13012.0,United Kingdom,146,313.62,2021-05,75.0,10
552647,2021-05-10 13:33:00,13012.0,United Kingdom,2,16.5,2021-05,6.0,13
559934,2021-07-14 09:58:00,13012.0,United Kingdom,198,304.92,2021-07,64.0,9
567909,2021-09-22 16:53:00,13012.0,United Kingdom,95,193.53,2021-09,70.0,16
576867,2021-11-16 16:18:00,13012.0,United Kingdom,122,285.3,2021-11,54.0,16
577361,2021-11-18 16:13:00,13012.0,United Kingdom,4,15.0,2021-11,1.0,16
579674,2021-11-30 13:05:00,13012.0,United Kingdom,92,155.7,2021-11,11.0,13
536946,2020-12-03 12:28:00,13013.0,United Kingdom,363,841.94,2020-12,,12
536947,2020-12-03 12:29:00,13013.0,United Kingdom,439,686.4,2020-12,0.0,12
548919,2021-04-05 10:18:00,13013.0,United Kingdom,355,649.32,2021-04,122.0,10
552779,2021-05-11 12:13:00,13013.0,United Kingdom,77,194.63,2021-05,36.0,12
559367,2021-07-08 09:38:00,13013.0,United Kingdom,140,303.14,2021-07,57.0,9
561529,2021-07-28 09:19:00,13013.0,United Kingdom,122,257.7,2021-07,19.0,9
562599,2021-08-08 10:01:00,13013.0,United Kingdom,83,194.51,2021-08,11.0,10
564223,2021-08-24 09:46:00,13013.0,United Kingdom,93,255.15,2021-08,15.0,9
565993,2021-09-08 11:46:00,13013.0,United Kingdom,86,303.3,2021-09,15.0,11
569738,2021-10-06 10:48:00,13013.0,United Kingdom,74,216.81,2021-10,27.0,10
574327,2021-11-04 09:03:00,13013.0,United Kingdom,131,315.29,2021-11,28.0,9
577332,2021-11-18 14:25:00,13013.0,United Kingdom,151,297.65,2021-11,14.0,14
581417,2021-12-08 15:01:00,13013.0,United Kingdom,110,295.1,2021-12,20.0,15
545575,2021-03-03 18:28:00,13014.0,United Kingdom,146,515.38,2021-03,,18
547324,2021-03-22 11:27:00,13014.0,United Kingdom,108,317.8,2021-03,18.0,11
551702,2021-05-03 14:16:00,13014.0,United Kingdom,135,494.85,2021-05,42.0,14
557933,2021-06-23 15:07:00,13014.0,United Kingdom,133,460.75,2021-06,51.0,15
563620,2021-08-18 10:06:00,13014.0,United Kingdom,94,233.7,2021-08,55.0,10
568225,2021-09-26 10:35:00,13014.0,United Kingdom,100,399.15,2021-09,39.0,10
574260,2021-11-03 13:58:00,13014.0,United Kingdom,87,347.35,2021-11,38.0,13
574879,2021-11-07 13:22:00,13014.0,United Kingdom,8,76.5,2021-11,3.0,13
577047,2021-11-17 13:48:00,13014.0,United Kingdom,42,315.9,2021-11,10.0,13
579406,2021-11-29 12:27:00,13014.0,United Kingdom,54,304.9,2021-11,11.0,12
548868,2021-04-04 14:28:00,13015.0,United Kingdom,187,556.77,2021-04,,14
548872,2021-04-04 14:42:00,13015.0,United Kingdom,88,108.0,2021-04,0.0,14
549298,2021-04-08 08:20:00,13015.0,United Kingdom,192,314.6,2021-04,3.0,8
554836,2021-05-26 16:25:00,13015.0,United Kingdom,238,783.67,2021-05,48.0,16
571433,2021-10-17 13:19:00,13015.0,United Kingdom,912,1583.24,2021-10,143.0,13
562712,2021-08-08 15:00:00,13016.0,United Kingdom,315,425.25,2021-08,,15
568539,2021-09-27 14:07:00,13016.0,United Kingdom,206,352.16,2021-09,49.0,14
568540,2021-09-27 14:08:00,13016.0,United Kingdom,6,12.48,2021-09,0.0,14
580331,2021-12-02 15:53:00,13017.0,United Kingdom,48,204.0,2021-12,,15
544211,2021-02-17 11:05:00,13018.0,United Kingdom,166,331.2,2021-02,,11
544904,2021-02-24 13:46:00,13018.0,United Kingdom,107,311.25,2021-02,7.0,13
547095,2021-03-21 09:03:00,13018.0,United Kingdom,358,332.6,2021-03,24.0,9
548920,2021-04-05 10:19:00,13018.0,United Kingdom,441,493.45,2021-04,15.0,10
550341,2021-04-17 15:53:00,13018.0,United Kingdom,210,365.36,2021-04,12.0,15
550342,2021-04-17 15:55:00,13018.0,United Kingdom,215,391.67,2021-04,0.0,15
551199,2021-04-27 11:30:00,13018.0,United Kingdom,348,373.44,2021-04,9.0,11
553063,2021-05-13 11:38:00,13018.0,United Kingdom,170,311.3,2021-05,16.0,11
553064,2021-05-13 11:39:00,13018.0,United Kingdom,23,51.4,2021-05,0.0,11
553235,2021-05-16 11:13:00,13018.0,United Kingdom,311,345.42,2021-05,2.0,11
554929,2021-05-27 13:16:00,13018.0,United Kingdom,313,366.87,2021-05,11.0,13
556571,2021-06-13 13:13:00,13018.0,United Kingdom,106,178.94,2021-06,16.0,13
559455,2021-07-08 12:34:00,13018.0,United Kingdom,264,251.9,2021-07,24.0,12
559456,2021-07-08 12:35:00,13018.0,United Kingdom,12,17.4,2021-07,0.0,12
561871,2021-07-31 11:46:00,13018.0,United Kingdom,251,377.29,2021-07,22.0,11
561872,2021-07-31 11:46:00,13018.0,United Kingdom,7,37.4,2021-07,0.0,11
562783,2021-08-09 13:22:00,13018.0,United Kingdom,274,251.96,2021-08,9.0,13
566006,2021-09-08 12:01:00,13018.0,United Kingdom,288,286.86,2021-09,29.0,12
566862,2021-09-15 12:46:00,13018.0,United Kingdom,105,248.07,2021-09,7.0,12
566863,2021-09-15 12:47:00,13018.0,United Kingdom,18,72.3,2021-09,0.0,12
568665,2021-09-28 12:52:00,13018.0,United Kingdom,273,282.09,2021-09,13.0,12
569868,2021-10-06 14:59:00,13018.0,United Kingdom,525,412.17,2021-10,8.0,14
575203,2021-11-09 10:14:00,13018.0,United Kingdom,24,42.96,2021-11,33.0,10
575202,2021-11-09 10:14:00,13018.0,United Kingdom,270,359.7,2021-11,0.0,10
575986,2021-11-13 14:11:00,13018.0,United Kingdom,121,240.05,2021-11,4.0,14
575987,2021-11-13 14:14:00,13018.0,United Kingdom,12,29.82,2021-11,0.0,14
575988,2021-11-13 14:18:00,13018.0,United Kingdom,54,108.3,2021-11,0.0,14
578265,2021-11-23 13:28:00,13018.0,United Kingdom,169,406.53,2021-11,9.0,13
539094,2020-12-16 10:12:00,13021.0,United Kingdom,57,157.35,2020-12,,10
547097,2021-03-21 09:33:00,13021.0,United Kingdom,99,259.35,2021-03,94.0,9
552273,2021-05-08 12:26:00,13021.0,United Kingdom,198,348.3,2021-05,48.0,12
558085,2021-06-26 11:53:00,13021.0,United Kingdom,173,387.47,2021-06,48.0,11
569141,2021-09-30 15:02:00,13021.0,United Kingdom,157,441.61,2021-09,96.0,15
569142,2021-09-30 15:03:00,13021.0,United Kingdom,12,25.2,2021-09,0.0,15
573907,2021-11-01 15:17:00,13021.0,United Kingdom,117,299.1,2021-11,32.0,15
576099,2021-11-14 10:28:00,13021.0,United Kingdom,405,392.57,2021-11,12.0,10
580712,2021-12-05 16:37:00,13021.0,United Kingdom,134,305.43,2021-12,21.0,16
562037,2021-08-02 09:34:00,13023.0,United Kingdom,159,336.4,2021-08,,9
569904,2021-10-06 16:27:00,13023.0,United Kingdom,127,353.5,2021-10,65.0,16
